# Constructed from biom file
#OTU ID	021715M_2	021715M_5	021715M_6	022214M_7	022214M_8	022214M_9	033114M_0	033114M_4	033114M_5	042014M_3	042014M_6	042014M_7	050213M_3	050213M_4	050213M_7	052014M_2	052014M_3	052014M_4	061914M_1	061914M_2	061914M_3	071513M_1	071513M_7	071513M_9	071514M_17	071514M_18	071514M_5	081714M_2	081714M_7	081714M_8	090413M_1	090413M_2	090413M_3	091714M_11	091714M_12	091714M_4	101914M_14	101914M_16	101914M_3	102313M_13	102313M_2	102313M_3	111914M_10	111914M_11	111914M_2	taxonomy
fae8a3e1899fdb6f66511b15bd03c1d6	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	1.4134	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Acidobacteria; c__Blastocatellia (Subgroup 4); o__Blastocatellales; f__Blastocatellaceae; g__Stenotrophobacter; s__uncultured Acidobacteriaceae bacterium
820e7111aa777bbd2ea58282e00dba9a	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	1.4136	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae
dad7cdb987f8c06f12cb16256d804a28	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Agromyces
27f40f931e4e0a0fb465e592d93f1603	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
fdf80c2e35f235f80b13666fceba88d1	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	1.4134	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__Marine Methylotrophic Group 3
7fa290b9c877a082836da59c11cd008b	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	1.4136	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XI; g__W5053; s__unidentified marine bacterioplankton
5025fda3e26d88434ea4bb6ce6958788	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	1.4136	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium; s__uncultured bacterium
b4865e034a9227437ea79f303475e52d	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	1.4136	0.1307	0.1307	0.1307	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidiphilium
feb37b0160ab6b3e6e859621adc05538	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter
121887876b903546926fbffbf2b665b5	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter
2c8131020c51373e8606fd542c94469e	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales
7e74e069c19b44ad10e07628b3bbad5b	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter
3f542fd69d67563300980e5b406b9b10	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gillisia; s__Gillisia sp. NP8
e4fef98b7dce1ed62e5eaf6eada2b42b	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter
4d7b46b66fe76060c915380555424b1c	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae
2aa5b7884ff2ab15637051b1fc3a26bb	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium 1; s__Corynebacterium stationis
28687a721b626cdcc5c204afb5464813	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis
6581b765deca0d95ef5f5c045bc8696b	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__Solirubrobacterales bacterium 67-14; s__Solirubrobacterales bacterium 67-14
37a33fee72f38675b008056de4e27374	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	1.4136	0.1307	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteriaceae; g__Rubrobacter; s__uncultured actinobacterium
e8e1fcbbe69af6bf7c76738904310233	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	1.4136	0.1307	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola; s__uncultured bacterium
3989665d265de109dc4c7dca23d5fec6	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	1.4136	0.1307	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas
8f9a63c49bdd7c5a35d195542c81f440	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	1.4136	0.1307	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__uncultured Rubrobacteria bacterium; s__uncultured Rubrobacteria bacterium
fe7533919e091e3216beee5e6696c884	0.1307	0.1307	0.1307	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1307	0.1307	0.1306	0.1306	0.1306	0.1307	0.1307	0.1307	0.1307	0.1306	0.1305	0.1306	0.1306	0.1306	0.1304	0.1307	0.1306	0.1307	0.1306	0.1306	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1306	0.1306	0.1307	0.1306	0.1307	0.1307	0.1307	0.1307	0.1307	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Massilia
478354c6eebed89072d410e455b4985e	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured
4a11711af4b1840154880fd1eb4c53a9	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__uncultured bacterium; s__uncultured bacterium
19b6daf96f83549563318a79a535fa0f	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium
9efb4faebab547433a390f5846418ed0	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae 1; g__Clostridium sensu stricto 19; s__Clostridium oryzae
06b8dbc69fb5601be485aea5bd061591	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__uncultured bacterium
e4fa68046a7dbe4f5f69248ab4c49b14	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus Moranbacteria
6f39bd69dfee8c3f7490a33d6713e2dc	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae
e3df1dfa23e56bd26d03bff201cd560d	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae
50b209debcc9a67e2ae1404ff852d87f	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alishewanella
bcd3d13212c81b210e913f42dd4a210d	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae 4
b3d770aa116e04a3a7211aa9c41ea878	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium
32843d619aad1f14dce17527735b0b15	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter
fa42246c94b373fddd221c6ad7c4c5ae	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Janthinobacterium
bc396a5f174cab237a9352bfb89d624f	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas
e844834b74f1dce947c5908777f19a2c	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
db440a1427bde9ded5954cff774a93cc	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Acidobacteria; c__Blastocatellia (Subgroup 4); o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41
308142fc6ff2f5735d4077389200822e	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae
838daa632b589b5e9bece5a51626bb9d	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales
6c8b1df9d5c408485494972382e26c76	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Chloroflexi; c__JG30-KF-CM66; o__uncultured bacterium; f__uncultured bacterium; g__uncultured bacterium; s__uncultured bacterium
1d87be202586988a94c2ed58fe61a020	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured
2895d7524086b7d9703f4f79b9c090a8	0.1306	0.1306	0.1306	0.1306	0.1305	0.1306	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1305	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	0.1305	0.1304	0.1305	0.1305	0.1305	0.1303	0.1306	0.1305	0.1306	0.1305	0.1305	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1305	0.1305	0.1306	0.1305	0.1306	0.1306	0.1306	0.1306	0.1306	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter
